,result_id,cls1,cls2,cls3,cls4,cls5,cls6,cls7,cls8,cls9,cls10,cls11,cls12,cls13,cls14,cls15,cls16,cls17,cls18,cls19,cls20,cls21,cls22,cls23,cls24,cls25,cls26,cls27,cls28
40,/Task051_LAScarQS22_task2/BigUNetTrainer2__nnUNetPlansv2.1/fold_0/validation_raw/summary.json,0.9193831472301349,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,/Task600_CTSpine1K/nnUNetTrainerV2_S6_D3_W64__nnUNetPlansv2.1/fold_0/validation_raw/summary.json,0.9398687409784817,0.9687245428469533,0.9566683303724385,0.9565776800170537,0.9551658007899878,0.950608943952434,0.9481607733084649,0.9187209029624744,0.8603569303378551,0.8013718662661043,0.7337120645017924,0.6067370046146463,0.4759920421453537,0.423632770863763,0.04515056599460891,0.0,0.0,,,,,,,,,,,
42,/Task600_CTSpine1K/nnUNetTrainerV2_S4_D2_W32__nnUNetPlansv2.1/fold_0/validation_raw/summary.json,0.9252359119725426,0.9681337701581073,0.9546387883543791,0.9490552913200495,0.9410423036130098,0.9425042229984759,0.9427709127449649,0.8752721470426407,0.8059951516792895,0.7241968401032288,0.665136968288806,0.5445646468806916,0.46228537893574745,0.447270821012553,0.0,0.0,0.0,,,,,,,,,,,
43,/Task600_CTSpine1K/nnUNetTrainerV2_S4_D3_W32__nnUNetPlansv2.1/fold_0/validation_raw/summary.json,0.9389876549841885,0.9686645333566825,0.9524788748924546,0.944903699047997,0.9497332588201434,0.9502394556214577,0.9461468959119097,0.8923064110928497,0.8278981236119,0.7510661601876182,0.698472970510546,0.5674443566861266,0.42099543199724987,0.402881854867782,4.2815092320042814e-05,0.0,0.0,,,,,,,,,,,
44,/Task600_CTSpine1K/nnUNetTrainerV2_S4_D3_W64__nnUNetPlansv2.1/fold_0/validation_raw/summary.json,0.9256969011836771,0.9687010851751313,0.9574255240560959,0.9559490530241176,0.9559102583215123,0.9507965341594284,0.9482061010370776,0.8986442627100376,0.8190427903535367,0.7670685351380626,0.7202891830429898,0.6000671938247761,0.4613491860275492,0.42026438343469,0.006927551560021153,0.0,0.0,,,,,,,,,,,
45,/Task600_CTSpine1K/nnUNetTrainerV2_S6_D2_W16__nnUNetPlansv2.1/fold_0/validation_raw/summary.json,0.9365155166276076,0.9687809164815503,0.9574525335859327,0.960882081922392,0.9582149879492227,0.9503161421611968,0.9486134787879325,0.9552572777868914,0.9437760804553142,0.837599533730229,0.7589327271136243,0.5985765828310479,0.43730914144857735,0.4243351853969595,0.001269046913410571,0.0,0.0,,,,,,,,,,,
46,/Task600_CTSpine1K/nnUNetTrainerV2_S5_D3_W64__nnUNetPlansv2.1/fold_0/validation_raw/summary.json,0.9279584935168897,0.9691962202756758,0.9579232951138412,0.9589322884740322,0.9569401410393242,0.9522117559060265,0.9512584988819013,0.9542243265031303,0.9159818377699717,0.8352352152872374,0.7586741935762472,0.6038352524993688,0.42963614417450996,0.408427642924113,0.004239846497478013,0.0,0.0,,,,,,,,,,,
47,/Task600_CTSpine1K/nnUNetTrainerV2_S6_D3_W32__nnUNetPlansv2.1/fold_0/validation_raw/summary.json,0.944213376927825,0.96669637634101,0.9568790374366983,0.9566761321957328,0.9564104050387614,0.9497911342508824,0.9492033160216274,0.9492455107771363,0.9348861636115153,0.8453813936900022,0.7942857707010137,0.7058503109505178,0.5541476074168001,0.4760200851849003,0.010086831858993379,0.0,0.0,,,,,,,,,,,
48,/Task600_CTSpine1K/nnUNetTrainerV2_S6_D2_W32__nnUNetPlansv2.1/fold_0/validation_raw/summary.json,0.9336694386146007,0.969265541232805,0.9593398557463464,0.9572399483430514,0.9560454856657578,0.9521517286907651,0.9509060081262357,0.9575341041768058,0.9591098701969428,0.8660480979075188,0.7940300024805526,0.6636695179656567,0.5059694392872879,0.4663890392088535,0.005985015234551877,0.0,0.0,,,,,,,,,,,
49,/Task600_CTSpine1K/nnUNetTrainerV2_S4_D2_W64__nnUNetPlansv2.1/fold_0/validation_raw/summary.json,0.9386077038498356,0.969842742430739,0.9580775987388395,0.9569418805829419,0.950033558743916,0.9441120835176271,0.9390567270750116,0.8751800569654913,0.8230014473887441,0.7481980630849014,0.6671311803377706,0.5545846425287339,0.45820168204633854,0.4396789733296949,0.001052569938014644,0.0,0.0,,,,,,,,,,,
50,/Task600_CTSpine1K/UNETRTrainer3__nnUNetPlansv2.1/fold_0/validation_raw/summary.json,0.9008715341142136,0.9599958382849915,0.9465383160727365,0.949626833304732,0.9457777987484325,0.9359179265047527,0.9145125962623434,0.9049071688282526,0.8732882197435358,0.7644365627243068,0.6622988259968611,0.5058882583782881,0.400627622241034,0.3984685567599603,0.0,0.0,0.0,,,,,,,,,,,
51,/Task600_CTSpine1K/nnUNetTrainerV2_S6_D2_W64__nnUNetPlansv2.1/fold_0/validation_raw/summary.json,0.9309022874593106,0.9703140229927385,0.9587254924115861,0.956430898307932,0.9570424295131338,0.9521454593503046,0.9501624508578127,0.9565247751236606,0.953310574164239,0.8353138836990757,0.7773976646865116,0.6319743613895229,0.46015686468703276,0.42354491511214043,0.001669391560921743,0.0,0.0,,,,,,,,,,,
