result_id,avg,cls1,cls2,cls3,cls4,cls5,cls6,cls7,cls8,cls9,cls10,cls11,cls12,cls13,cls14,cls15,cls16,cls17,cls18,cls19,cls20,cls21,cls22,cls23,cls24,cls25,cls26,cls27,cls28,cls29,cls30,cls31,cls32,cls33,cls34,cls35,cls36,cls37,cls38,cls39,cls40,cls41,cls42,cls43,cls44,cls45,cls46,cls47,cls48,cls49,cls50,cls51,cls52,cls53,cls54,cls55,cls56,cls57,cls58,cls59,cls60,cls61,cls62,cls63,cls64,cls65,cls66,cls67,cls68,cls69,cls70,cls71,cls72,cls73,cls74,cls75,cls76,cls77,cls78,cls79,cls80,cls81,cls82,cls83,cls84,cls85,cls86,cls87,cls88,cls89,cls90,cls91,cls92,cls93,cls94,cls95,cls96,cls97,cls98,cls99,cls100,cls101,cls102,cls103,cls104
Task032_AMOS22_Task1_ep200_BigResUNetTrainerV3_DS_113393_160_noMirror_val_0,0.22860967029550475,0.0,0.0,0.0,0.0,0.4931745004898736,0.2837923133888844,0.29251988085752323,0.6292608273080262,0.3615312495350357,0.0,0.0,0.19992099091167703,0.7117259513505412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Task032_AMOS22_Task1_ep300_BigResUNetTrainerV3_DS_113393_160_noMirror_val_0,0.2118052170397492,0.0,0.0,0.0,0.0,0.526597083167897,0.28703140614283235,0.20665225482774402,0.5562210907392118,0.30734816303542606,0.0,0.0,0.17764974356720914,0.6919680800364193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Task032_AMOS22_Task1_ep400_BigResUNetTrainerV3_DS_113393_160_noMirror_val_0,0.22971993334106244,0.0,0.0,0.0,0.0,0.5347332114036699,0.2800414862224342,0.2845472610381411,0.6584199369695203,0.321134425473491,0.0,0.0,0.19618089587606133,0.7113019164504941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Task032_AMOS22_Task1_ep500_BigResUNetTrainerV3_DS_113393_160_noMirror_val_0,0.23627778331324836,0.0,0.0,0.0,0.0,0.5672494936071883,0.3184446836405633,0.28797633122044336,0.6430543244204667,0.3622488936614302,0.0,0.0,0.17727678350580803,0.7153606730163289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Task032_AMOS22_Task1_ep600_BigResUNetTrainerV3_DS_113393_160_noMirror_val_0,0.24182421888995892,0.0,0.0,0.0,0.0,0.574573457109929,0.2741218655030534,0.3041872475626652,0.6728162969971585,0.37643085334906534,0.0,0.0,0.20477934555747163,0.7368057794901232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Task032_AMOS22_Task1_ep700_BigResUNetTrainerV3_DS_113393_160_noMirror_val_0,0.24383358018092458,0.0,0.0,0.0,0.0,0.5669272589399389,0.3035066938997323,0.3328188911898204,0.6696056811391211,0.37083196390839657,0.0,0.0,0.2028205025155838,0.7233255507594263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Task032_AMOS22_Task1_ep800_BigResUNetTrainerV3_DS_113393_160_noMirror_val_0,0.25518427036559005,0.0,0.0,0.0,0.0,0.595604711679572,0.2946809018237571,0.37688641881409846,0.6796035917893167,0.41413826370003637,0.0,0.0,0.23161958153526685,0.724862045410623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Task032_AMOS22_Task1_ep900_BigResUNetTrainerV3_DS_113393_160_noMirror_val_0,0.24428042689749413,0.0,0.0,0.0,0.0,0.5744291210111878,0.3427890337622479,0.3035246423656429,0.6729741412182388,0.35552956324297,0.0,0.0,0.2050426823641888,0.7213563657029474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Task037_CHAOS_Task_3_5_Variant1_ep800_BigResUNetTrainerV3_DS_113393_160_noMirror_val_0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ep150_BigResUNetTrainerV3_DS_113393_160_noMirror_val_all,0.876871224278458,0.7352360365358621,0.8003776487597911,0.940264498658571,0.946985564593323,0.9422876876808283,0.8623157426612735,0.9246787456813683,0.9245692529362375,0.8661676377762956,0.7626566235236498,0.904842229184923,0.6616536581727285,0.8811926539551401,0.9129291384307818,0.7258128126718196,0.9500838315218402,0.9420655660011057,0.9376320906056036,0.9485358359631909,0.9169680482772569,0.9264002023664815,0.874731124780845,0.9105756972111142,0.9146599533095595,0.9545950137418983,0.9383281754056494,0.9687791193652686,0.9690951148825129,0.8339564025086276,0.6254771571139786,0.890197927025655,0.8650010215108774,0.8992696175906523,0.8813744122936796,0.8563430189746667,0.8955521442863266,0.8776847537769252,0.8566141239953992,0.899376447743915,0.9418736914553539,0.9568459895622395,0.9347827052223842,0.9582099890001236,0.9645640261706904,0.9182468054085843,0.8167982335640614,0.7683029526761976,0.8713484152614381,0.8994289263643875,0.8278187330507129,0.8551977468531451,0.8712329318875,0.8661878485410176,0.8286883708464372,0.8330299917671358,0.8526987892434793,0.8620640602647482,0.8803334699989672,0.8682492762384727,0.8851194483335402,0.9127224570878099,0.84279031309049,0.8639008881699581,0.8021817013806978,0.9167690989473235,0.902388195075617,0.877177702103526,0.8494960836344956,0.816845118956128,0.811456518733968,0.8036950236556686,0.8582567423214901,0.9323905022756249,0.8861162430516824,0.9002370179303745,0.8414405675263978,0.9607900399702768,0.8866234867145268,0.960108153647023,0.9027778764555109,0.8362271319236739,0.9286009147690252,0.8697796015105818,0.8078776382254788,0.6412970767155317,0.5686289082480016,0.883456023705369,0.8914470412619119,0.9189837220823474,0.8785318346725127,0.9483164255984846,0.9466390072920368,0.9406802424707742,0.9345707784264732,0.9235565303212597,0.9155285528829238,0.9182253608454739,0.9015241029818242,0.8367172372886864,0.8645159453024124,0.8587416968734892,0.8625536672942852,0.8647545221272801,0.939000498224973
ep200_BigResUNetTrainerV3_DS_113393_160_noMirror_val_all,0.8484971593125928,0.6245826424042982,0.6873185879515232,0.9235616906600821,0.937227991806785,0.9347017054519273,0.8805622603135431,0.9079421449135339,0.9325844563174808,0.821853018335148,0.7237663715557916,0.8568601337269592,0.6591327608204893,0.8737892815707196,0.8995489511342362,0.6670627258847468,0.9303299822138139,0.9119517125652525,0.9056579852383719,0.9320186856648506,0.8906818269299603,0.8208259233532187,0.8754804317550716,0.8831238544775976,0.8958798079558694,0.946256694159669,0.9083442918415222,0.9639081582179533,0.9634870965540027,0.7829079531528189,0.5792721538083755,0.8524860725236546,0.8232937943947153,0.85813931995518,0.8305826373328151,0.8559230437808656,0.860853882083807,0.8283467471778938,0.868972570433396,0.9037557839540193,0.9361107837172752,0.9515020709626624,0.9581648703494431,0.9401774778319616,0.9544015172885063,0.9002690640262994,0.7457460934218259,0.701399306535763,0.859331216395146,0.8462292876983251,0.8025091362412831,0.8275415426745739,0.8461387531895487,0.8394464944961889,0.8374822216340733,0.8321084375059868,0.7932118146740671,0.7634226367101077,0.831452698950517,0.7981368784794229,0.8255990420064383,0.8666371680665939,0.8466839708967987,0.846878782322521,0.8325334223938424,0.901877595705794,0.8404533346184704,0.8086802034667163,0.7964259374826141,0.8303218203453829,0.8723483742238622,0.8627063668700936,0.8696749585746136,0.9280933369658576,0.872898500597932,0.8642245823679453,0.8362423538776471,0.9609978662518889,0.8581629401105462,0.9465045836524539,0.8529224442278994,0.8140696437309602,0.9061193018141196,0.8103725005099953,0.7250645668755739,0.5323433710124819,0.4948356611862624,0.8702602644778007,0.8912543942495347,0.8770685032216647,0.782729931799583,0.8668340046021392,0.89063489914178,0.9188524022837025,0.8899620779221805,0.899968826732572,0.8863535464791519,0.8743770118734726,0.8770756946236915,0.8543944231100372,0.8453141261920791,0.8547343286998488,0.8156227485287065,0.8553308993334541,0.9215064199280127
ep300_BigResUNetTrainerV3_DS_113393_160_noMirror_val_all,0.8617797244962552,0.6312887267599622,0.7034893819044059,0.9308690395180763,0.9417847194730389,0.939194400779923,0.8234462360517137,0.9050461587980256,0.930162807285564,0.8462963909973266,0.7417186924732525,0.8756969723345865,0.6985658634358868,0.8866720191900896,0.8874505801231654,0.6871748743619769,0.9355893801469598,0.9281735141739935,0.9196385839067769,0.9431849983312389,0.922696991268306,0.9049562910272096,0.8397707854946721,0.907434218199012,0.8940442065581061,0.9434711237118458,0.9190839878634751,0.9667331212243195,0.9645718876352071,0.8282593690483228,0.6041596581476775,0.8638168543545978,0.8465838500499846,0.8787970336358125,0.8696664941601465,0.8372953073132376,0.8742527748730068,0.84500084606267,0.8229907925991007,0.8886987660347045,0.9415987916976503,0.9463544389354764,0.9129752736028526,0.9396634244743052,0.9482083493169068,0.9032524336487276,0.7691666998522249,0.7297314724886772,0.8711400737907855,0.8840179281478533,0.8707360333419445,0.8695409451585286,0.8630509675592761,0.868543868402397,0.8454899839415874,0.8404462441194545,0.8115052325474018,0.8206450764714566,0.8050757042514874,0.7988475326666258,0.8653390759224133,0.894351148197539,0.8664225741625893,0.8844073267435255,0.8390145247359242,0.9023911721931873,0.8599525697950186,0.8524825095205232,0.8495270645903588,0.8489725141743917,0.8009272406114282,0.7786384239244338,0.8324408567870728,0.9214699084778267,0.8583158934692693,0.8802883421884868,0.8310849144536743,0.9463036537119691,0.8798625689228784,0.951487827392826,0.8729402807402185,0.8130095528195085,0.9200776922874058,0.8199718805267338,0.8114824985610889,0.6781279075660767,0.5796373503490583,0.9036999276436748,0.9000514615157205,0.9075740437893159,0.8078070955744313,0.9134964649569564,0.8987616612107998,0.935285238277265,0.9266716625959849,0.918011227456825,0.907968519698768,0.9022686721878151,0.9025944835266383,0.8564637685771113,0.8438720042616789,0.816115965052292,0.8219977522905199,0.8629927662505573,0.9428131861957639
ep400_BigResUNetTrainerV3_DS_113393_160_noMirror_val_all,0.8609044076741988,0.5810328875378907,0.7465977204589005,0.9395447126563178,0.9450947355876677,0.937316409329956,0.9089381132509864,0.9106644635751332,0.9149363690096126,0.8624588682261799,0.7519472355606878,0.8848637383267439,0.7083263035172498,0.8856339193914967,0.9070718509890676,0.7276598522638744,0.9510535692439995,0.925163151051621,0.918521026427564,0.9074785783545284,0.9071509536296687,0.8930567749731344,0.8863079824319123,0.9164688228945983,0.907565331259709,0.9506099069611186,0.9265631063773341,0.9697391610751336,0.9658492889789388,0.8230330202239432,0.6298143757979361,0.871100102931572,0.8581321893359171,0.8902425856822069,0.8716067984989683,0.8464617443842226,0.8933640294280534,0.863738353661893,0.8492939109196531,0.8945248847414168,0.9390286512558732,0.9627341095526879,0.9175768385208399,0.943770224776295,0.9569018070567055,0.9031122811530158,0.7777018295823129,0.7452806399955009,0.8686511791952146,0.8605280538032417,0.8120230109545975,0.8438004295836886,0.8601578939249748,0.8498441244817794,0.8237077352443986,0.8614439686243263,0.8325869545891283,0.8493373082396003,0.8513550231143986,0.8459696606012038,0.860779348082969,0.8814711552806614,0.729861507605567,0.791606611040105,0.7852033665936452,0.8880641883441379,0.8788453138009429,0.8841844731093466,0.8070370064080279,0.7538326297060984,0.7215919984354384,0.7039878166878517,0.6901758909777773,0.9154513107584029,0.9016560730201834,0.8800157814487839,0.8612063058463745,0.9526274094330521,0.8996216904171876,0.9485596551519223,0.8952317040559068,0.8120322456751321,0.9317948023766129,0.8291535045938984,0.7926109784143198,0.6906246340544622,0.5721366151093561,0.9048995860719155,0.9066671681795013,0.8934547757992479,0.8617644413810731,0.924830465244781,0.9087903561399874,0.935219081496704,0.9231671435200199,0.9168899722138897,0.9152211150824514,0.8951629032430176,0.8789977964368265,0.8728432906915938,0.8590247071512329,0.8252326722735073,0.8097165514832526,0.869271910611679,0.9391018914713104
ep700_BigResUNetTrainerV3_DS_113393_160_noMirror_val_all,0.8832040748559534,0.7634029427019313,0.7981927966333846,0.9447377666101512,0.9472652777200428,0.944717388117555,0.8266884757543268,0.9038790358578929,0.9509296266557192,0.86882713944486,0.7874312748024807,0.9055042320298973,0.7400847854833431,0.8903776787248058,0.9102816956735156,0.7401427567788134,0.9529322864720924,0.9403569007511022,0.9363622433380413,0.9492999179973448,0.9127631335789891,0.9011978266039843,0.8839637116861502,0.9206950084457426,0.918795478685723,0.9569951802794966,0.9445302367466746,0.9658295754413255,0.9703301224332794,0.7856529419899295,0.6006003519694142,0.883953196412,0.8718199779437671,0.9013256640419126,0.8876113685968087,0.8618330802547669,0.910032443513174,0.8843868768421091,0.8620070306738425,0.9020472570153477,0.9421996584869105,0.9535332190103515,0.913409970628124,0.9561268554336951,0.9623107035456006,0.904734079651816,0.8135675599722144,0.7801058202262999,0.8793383047284973,0.8976800313824659,0.866014835207474,0.8771339783937663,0.8374105224143465,0.8777539356147426,0.8562244187102933,0.8687771087877699,0.8732587651765524,0.8935666567033165,0.9029066813226513,0.8619240997288301,0.8737761623868799,0.9115380219224433,0.875602494751844,0.8704771210115393,0.8493577404886552,0.9191279340847394,0.887918708644166,0.8823471332697731,0.8852479773783906,0.8788172303876683,0.8949090735904445,0.848170464385522,0.8529198918022386,0.9385795055282338,0.8720114914532733,0.9038724046490246,0.8575316886046178,0.9636762318292357,0.8892147413634965,0.9607982680483786,0.8834436773285342,0.8394727580689023,0.9333204008571216,0.8909550504696565,0.8190971677417077,0.6309142973097914,0.5898155380138039,0.9045197793200869,0.9107386016574113,0.9191523894111954,0.8754086617098626,0.9481259207231619,0.9488298552097707,0.9427016977105038,0.9317629188722704,0.9224406022399577,0.9201476222754491,0.9082791828726671,0.8964019573726199,0.8509520748527094,0.8907342279405714,0.8914244340685857,0.8510186641895421,0.8604732965664174,0.9314368328288328
ep800_BigResUNetTrainerV3_DS_113393_160_noMirror_val_all,0.8856533586072397,0.7598201831611653,0.7970195037776218,0.9468757828824025,0.9476700254218887,0.9432012419990268,0.8634365272241878,0.9184227596599259,0.9276899357069545,0.8825571162942588,0.7841739027903659,0.913449947904445,0.726089410678,0.8878781991442751,0.9209821450075444,0.7464602779338099,0.9550682303563851,0.9467847684435595,0.9413390697548226,0.9569698798832033,0.9270254412932677,0.930954297321002,0.8978054167980606,0.9234782602937525,0.9216188723178826,0.9554652950408206,0.9403244190873883,0.9708963088111505,0.9720770118115073,0.8379367678475197,0.6468702780114765,0.883458834395332,0.873643256072852,0.901858825222816,0.8886304189312881,0.8642431411107715,0.9091920539710456,0.8926816848034878,0.8617095998310637,0.9014246363584575,0.9431166531691125,0.9561424114638024,0.9347124854179434,0.9551925184733995,0.9665147555256829,0.9070406494811941,0.8190487901616506,0.7776384982956401,0.8709906086198418,0.8926853171564956,0.8897844165715014,0.8860505480189208,0.8420005012116651,0.8591667039544924,0.8501141457409572,0.8420989460032688,0.8405586574122242,0.8783954234338099,0.8814370105021269,0.8525281408622266,0.8908901185030982,0.9091481943874615,0.904366255854328,0.8791217248477952,0.8114869246736253,0.8938770146917975,0.8902937955682927,0.8901600075881126,0.8522021886673717,0.8558253660310953,0.8557290078242338,0.8310656062639743,0.8733133113413841,0.9338433852217569,0.8939277837212942,0.8993780726378761,0.8413719549018731,0.9616753844262425,0.8958480314045255,0.9555239444876601,0.9095473194753895,0.8368256018488455,0.9349424733421785,0.9029042717510978,0.8313254708802401,0.6730530963925696,0.6058296293319548,0.911073351324267,0.9112553154839128,0.9224708030711479,0.8964724869255755,0.9539690068780339,0.9443307278542965,0.9370521594975293,0.9385894475117372,0.9456991946687238,0.9196322821074151,0.904767635090454,0.894540144833641,0.8482704555748649,0.8801970232057658,0.8639500788263655,0.8753437254355685,0.8878951965330243,0.9465634154338108
ep900_BigResUNetTrainerV3_DS_113393_160_noMirror_val_all,0.8887108984127347,0.7522275924298445,0.8100786514241611,0.9463164880195778,0.9501849236603964,0.9461047923729952,0.8918692462618737,0.9247768220248289,0.9296221379045705,0.86657224300628,0.7662723637906833,0.9123273986147005,0.7684817477938702,0.8955967107540922,0.9194841324605931,0.7270482525208664,0.9520519844961645,0.940926249554962,0.9432877197512798,0.9561293870973463,0.9223044303915094,0.930843695891247,0.8895106184274458,0.9245900919885,0.9195363261281672,0.9567591014127823,0.9438494930853807,0.9728639671242241,0.9737010899247054,0.8367912080800907,0.6353906573704426,0.8890837882821887,0.8771148674350187,0.9044687732862623,0.8944907229849168,0.8634914619107433,0.9150428309261571,0.8832788895977174,0.8656039749594968,0.9040748402905656,0.9479348209528219,0.9549517150384841,0.9337876755585451,0.9589748414572319,0.9663204610372057,0.9033431624092756,0.8151824863325513,0.7664579983269042,0.8712295910027462,0.9132083909988895,0.8934246627164608,0.8945497991746505,0.8600247425284308,0.8844470722596478,0.8548683654135211,0.8626246361884833,0.8460803246060317,0.8804045080220481,0.906392202816813,0.8775872614204746,0.9023332511465348,0.916808415824223,0.8750438340088132,0.8646587749640532,0.8193059282782413,0.9282206871626613,0.8988017878251957,0.888326692548636,0.8713601809817628,0.8567410874369462,0.8799954109104604,0.8386511580446687,0.8662905773198238,0.9399386916433756,0.8980336865981523,0.9104277886735239,0.8373672909895177,0.962309880837903,0.8995107104786779,0.9614973452724964,0.9088533627936131,0.8464900774364208,0.9339879536083411,0.8983764652905747,0.8315026343641098,0.6489323741933278,0.5961847417676248,0.8915927942144813,0.9028581614033372,0.9287488088758287,0.8965175077312089,0.9568778405828496,0.9541656450408224,0.9501377631232557,0.9378464225818827,0.9254297967304463,0.9245393356383825,0.9218074807653762,0.9012536482287101,0.8659139140282639,0.8934966650227657,0.8995591535491302,0.8710781340902662,0.8837508674891104,0.9464643137307444
